query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-object_hard_v3-0417,test,"Atlanta,+GA133",41600,need the most relevant carbon dioxide readings for freight terminal emission around industrial with archival freshness,,industrial,air_quality_co2,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_3967_exodus-object_hard_v3-0417,medium,domain-08,,0,0,freight_terminal_emission
q-rf_3967_exodus-object_hard_v3-0418,test,"Santa+Clara,+CA388",41700,need the most relevant carbon level readings for indoor ventilation strain around industrial with archival freshness,,industrial,air_quality_co2,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_3967_exodus-object_hard_v3-0418,medium,domain-01;domain-04,,0,0,indoor_ventilation_strain
q-rf_3967_exodus-object_hard_v3-0419,test,Amsterdam119,41800,need the most relevant carbon dioxide readings for indoor ventilation strain around industrial with realtime freshness,,industrial,air_quality_co2,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_3967_exodus-object_hard_v3-0419,medium,domain-08,,0,0,indoor_ventilation_strain
q-rf_3967_exodus-object_hard_v3-0420,test,"Austin,+TX136",41900,need the most relevant carbon level readings for stadium post event co2 around industrial with realtime freshness,,industrial,air_quality_co2,realtime,high,medium,2,2,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_3967_exodus-object_hard_v3-0420,medium,domain-01;domain-04,,0,0,stadium_post_event_co2
q-rf_3967_exodus-object_hard_v3-0421,test,"Herndon,+VA208",42000,need the most relevant carbon level readings for freight terminal emission around industrial with recent freshness,,industrial,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_3967_exodus-object_hard_v3-0421,medium,domain-01,,0,0,freight_terminal_emission
q-rf_3967_exodus-object_hard_v3-0422,test,Frankfurt184,42100,need the most relevant co2 readings for traffic corridor emission around industrial with recent freshness,,industrial,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_3967_exodus-object_hard_v3-0422,medium,domain-08,,0,0,traffic_corridor_emission
q-rf_3967_exodus-object_hard_v3-0423,test,"Santa+Clara,+CA389",42200,need the most relevant carbon dioxide readings for stadium post event co2 around residential with archival freshness,,residential,air_quality_co2,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,stadium_post_event_co2,qt-q-rf_3967_exodus-object_hard_v3-0423,medium,domain-07,,0,0,stadium_post_event_co2
q-rf_3967_exodus-object_hard_v3-0424,test,"Santa+Clara,+CA363",42300,need the most relevant co2 readings for freight terminal emission around residential with realtime freshness,,residential,air_quality_co2,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,freight_terminal_emission,qt-q-rf_3967_exodus-object_hard_v3-0424,medium,domain-07,,0,0,freight_terminal_emission
q-rf_3967_exodus-object_hard_v3-0425,test,"Atlanta,+GA133",42400,need the most relevant carbon dioxide readings for transit queue buildup around residential with recent freshness,,residential,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_3967_exodus-object_hard_v3-0425,medium,domain-07,,0,0,transit_queue_buildup
q-rf_3967_exodus-object_hard_v3-0426,test,"Santa+Clara,+CA388",42500,need the most relevant co2 readings for transit queue buildup around school area with archival freshness,,school_area,air_quality_co2,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_3967_exodus-object_hard_v3-0426,medium,domain-06,,0,0,transit_queue_buildup
q-rf_3967_exodus-object_hard_v3-0427,test,Amsterdam119,42600,need the most relevant carbon dioxide readings for transit queue buildup around school area with recent freshness,,school_area,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,transit_queue_buildup,qt-q-rf_3967_exodus-object_hard_v3-0427,medium,domain-07,,0,0,transit_queue_buildup
q-rf_3967_exodus-object_hard_v3-0428,test,"Austin,+TX136",42700,need the most relevant co2 readings for traffic corridor emission around stadium area with recent freshness,,stadium_area,air_quality_co2,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,traffic_corridor_emission,qt-q-rf_3967_exodus-object_hard_v3-0428,medium,domain-03;domain-06,,0,0,traffic_corridor_emission
q-rf_3967_exodus-object_hard_v3-0429,test,"Herndon,+VA208",42800,need the most relevant carbon level readings for indoor ventilation strain around transport hub with recent freshness,,transport_hub,air_quality_co2,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,indoor_ventilation_strain,qt-q-rf_3967_exodus-object_hard_v3-0429,medium,domain-02,,0,0,indoor_ventilation_strain
q-rf_3967_exodus-object_hard_v3-0430,test,Frankfurt184,42900,need the most relevant fine dust level readings for overnight inversion around downtown with archival freshness,,downtown,air_quality_pm25,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,overnight_inversion,qt-q-rf_3967_exodus-object_hard_v3-0430,medium,domain-08,,0,0,overnight_inversion
q-rf_3967_exodus-object_hard_v3-0431,test,"Santa+Clara,+CA389",43000,need the most relevant pm25 readings for school alert around downtown with realtime freshness,,downtown,air_quality_pm25,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_alert,qt-q-rf_3967_exodus-object_hard_v3-0431,medium,domain-01,,0,0,school_alert
q-rf_3967_exodus-object_hard_v3-0432,test,"Santa+Clara,+CA363",43100,need the most relevant fine dust level readings for industrial plume around industrial with archival freshness,,industrial,air_quality_pm25,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,industrial_plume,qt-q-rf_3967_exodus-object_hard_v3-0432,medium,domain-01;domain-04,,0,0,industrial_plume
q-rf_3967_exodus-object_hard_v3-0433,test,"Atlanta,+GA133",43200,need the most relevant particulate pollution readings for overnight inversion around industrial with archival freshness,,industrial,air_quality_pm25,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,overnight_inversion,qt-q-rf_3967_exodus-object_hard_v3-0433,medium,domain-08,,0,0,overnight_inversion
q-rf_3967_exodus-object_hard_v3-0434,test,"Santa+Clara,+CA388",43300,need the most relevant fine dust level readings for industrial plume around industrial with realtime freshness,,industrial,air_quality_pm25,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,industrial_plume,qt-q-rf_3967_exodus-object_hard_v3-0434,medium,domain-08,,0,0,industrial_plume
q-rf_3967_exodus-object_hard_v3-0435,test,Amsterdam119,43400,need the most relevant pm25 readings for school alert around industrial with realtime freshness,,industrial,air_quality_pm25,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_alert,qt-q-rf_3967_exodus-object_hard_v3-0435,medium,domain-01,,0,0,school_alert
q-rf_3967_exodus-object_hard_v3-0436,test,"Austin,+TX136",43500,recent commuter particulate fine dust level for industrial,,industrial,air_quality_pm25,recent,high,medium,1,1,semantic_brief,object_hard_v3,commuter_particulate,qt-q-rf_3967_exodus-object_hard_v3-0436,medium,domain-08,,0,0,commuter_particulate
q-rf_3967_exodus-object_hard_v3-0437,test,"Herndon,+VA208",43600,recent overnight inversion fine dust level for industrial,,industrial,air_quality_pm25,recent,high,medium,1,1,semantic_brief,object_hard_v3,overnight_inversion,qt-q-rf_3967_exodus-object_hard_v3-0437,medium,domain-01,,0,0,overnight_inversion
q-rf_3967_exodus-object_hard_v3-0438,test,Frankfurt184,43700,archival school alert fine dust level for residential,,residential,air_quality_pm25,archival,high,medium,1,1,semantic_brief,object_hard_v3,school_alert,qt-q-rf_3967_exodus-object_hard_v3-0438,medium,domain-07,,0,0,school_alert
q-rf_3967_exodus-object_hard_v3-0439,test,"Santa+Clara,+CA389",43800,archival construction dust pm25 for school area,,school_area,air_quality_pm25,archival,high,medium,1,1,semantic_brief,object_hard_v3,construction_dust,qt-q-rf_3967_exodus-object_hard_v3-0439,medium,domain-06,,0,0,construction_dust
q-rf_3967_exodus-object_hard_v3-0440,test,"Santa+Clara,+CA363",43900,archival school alert pm25 for school area,,school_area,air_quality_pm25,archival,high,medium,2,2,semantic_brief,object_hard_v3,school_alert,qt-q-rf_3967_exodus-object_hard_v3-0440,medium,domain-04;domain-07,,0,0,school_alert
q-rf_3967_exodus-object_hard_v3-0441,test,"Atlanta,+GA133",44000,realtime commuter particulate fine dust level for school area,,school_area,air_quality_pm25,realtime,high,hard,1,1,semantic_brief,object_hard_v3,commuter_particulate,qt-q-rf_3967_exodus-object_hard_v3-0441,hard,domain-07,,0,0,commuter_particulate
q-rf_3967_exodus-object_hard_v3-0442,test,"Santa+Clara,+CA388",44100,recent construction dust pm25 for school area,,school_area,air_quality_pm25,recent,high,hard,1,1,semantic_brief,object_hard_v3,construction_dust,qt-q-rf_3967_exodus-object_hard_v3-0442,hard,domain-07,,0,0,construction_dust
q-rf_3967_exodus-object_hard_v3-0443,test,Amsterdam119,44200,recent commuter particulate pm25 for stadium area,,stadium_area,air_quality_pm25,recent,high,hard,1,1,semantic_brief,object_hard_v3,commuter_particulate,qt-q-rf_3967_exodus-object_hard_v3-0443,hard,domain-03,,0,0,commuter_particulate
q-rf_3967_exodus-object_hard_v3-0444,test,"Austin,+TX136",44300,recent industrial plume particulate pollution for transport hub,,transport_hub,air_quality_pm25,recent,high,hard,2,2,semantic_brief,object_hard_v3,industrial_plume,qt-q-rf_3967_exodus-object_hard_v3-0444,hard,domain-02;domain-05,,0,0,industrial_plume
q-rf_3967_exodus-object_hard_v3-0445,test,"Herndon,+VA208",44400,archival corridor incident diversion bus waiting time for downtown,,downtown,bus_arrival,archival,high,hard,1,1,semantic_brief,object_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-object_hard_v3-0445,hard,domain-08,,0,0,corridor_incident_diversion
q-rf_3967_exodus-object_hard_v3-0446,test,Frankfurt184,44500,realtime commuter peak headway bus arrival for downtown,,downtown,bus_arrival,realtime,high,hard,1,1,semantic_brief,object_hard_v3,commuter_peak_headway,qt-q-rf_3967_exodus-object_hard_v3-0446,hard,domain-01,,0,0,commuter_peak_headway
q-rf_3967_exodus-object_hard_v3-0447,test,"Santa+Clara,+CA389",44600,realtime hub transfer delay bus waiting time for downtown,,downtown,bus_arrival,realtime,high,hard,1,1,semantic_brief,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0447,hard,domain-08,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0448,test,"Santa+Clara,+CA363",44700,recent commuter peak headway next bus for downtown,,downtown,bus_arrival,recent,high,hard,1,1,semantic_brief,object_hard_v3,commuter_peak_headway,qt-q-rf_3967_exodus-object_hard_v3-0448,hard,domain-08,,0,0,commuter_peak_headway
q-rf_3967_exodus-object_hard_v3-0449,test,"Atlanta,+GA133",44800,realtime hub transfer delay bus arrival for industrial,,industrial,bus_arrival,realtime,high,hard,1,1,semantic_brief,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0449,hard,domain-08,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0450,test,"Santa+Clara,+CA388",44900,archival school dismissal bunching bus waiting time for school area,,school_area,bus_arrival,archival,high,hard,1,1,semantic_brief,object_hard_v3,school_dismissal_bunching,qt-q-rf_3967_exodus-object_hard_v3-0450,hard,domain-06,,0,0,school_dismissal_bunching
q-rf_3967_exodus-object_hard_v3-0451,test,Amsterdam119,45000,recent event shuttle queue bus arrival for stadium area,,stadium_area,bus_arrival,recent,high,hard,1,1,semantic_brief,object_hard_v3,event_shuttle_queue,qt-q-rf_3967_exodus-object_hard_v3-0451,hard,domain-03,,0,0,event_shuttle_queue
q-rf_3967_exodus-object_hard_v3-0452,test,"Austin,+TX136",45100,archival event shuttle queue next bus for transport hub,,transport_hub,bus_arrival,archival,high,hard,2,2,semantic_brief,object_hard_v3,event_shuttle_queue,qt-q-rf_3967_exodus-object_hard_v3-0452,hard,domain-02;domain-05,,0,0,event_shuttle_queue
q-rf_3967_exodus-object_hard_v3-0453,test,"Herndon,+VA208",45200,realtime corridor incident diversion bus arrival for transport hub,,transport_hub,bus_arrival,realtime,high,hard,1,1,semantic_brief,object_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-object_hard_v3-0453,hard,domain-02,,0,0,corridor_incident_diversion
q-rf_3967_exodus-object_hard_v3-0454,test,Frankfurt184,45300,recent hub transfer delay bus waiting time for transport hub,,transport_hub,bus_arrival,recent,high,hard,2,2,semantic_brief,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0454,hard,domain-02;domain-05,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0455,test,"Santa+Clara,+CA389",45400,archival indoor outdoor drift moisture level for downtown,,downtown,humidity,archival,high,hard,1,1,semantic_brief,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0455,hard,domain-01,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0456,test,"Santa+Clara,+CA363",45500,archival stagnant air pocket moisture level for downtown,,downtown,humidity,archival,high,hard,1,1,semantic_brief,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0456,hard,domain-08,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0457,test,"Atlanta,+GA133",45600,realtime irrigation buildup moisture level for downtown,,downtown,humidity,realtime,high,hard,1,1,semantic_brief,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0457,hard,domain-01,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0458,test,"Santa+Clara,+CA388",45700,recent stagnant air pocket ambient humidity for downtown,,downtown,humidity,recent,high,hard,1,1,semantic_brief,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0458,hard,domain-01,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0459,test,Amsterdam119,45800,archival morning dampness moisture level for industrial,,industrial,humidity,archival,high,hard,1,1,semantic_brief,object_hard_v3,morning_dampness,qt-q-rf_3967_exodus-object_hard_v3-0459,hard,domain-01,,0,0,morning_dampness
q-rf_3967_exodus-object_hard_v3-0460,test,"Austin,+TX136",45900,realtime irrigation buildup ambient humidity for industrial,,industrial,humidity,realtime,high,hard,1,1,semantic_brief,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0460,hard,domain-01,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0461,test,"Herndon,+VA208",46000,realtime stagnant air pocket humidity for industrial,,industrial,humidity,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0461,hard,domain-02,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0462,test,Frankfurt184,46100,recent stagnant air pocket moisture level for industrial,,industrial,humidity,recent,high,hard,1,1,semantic_brief,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0462,hard,domain-01,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0463,test,"Santa+Clara,+CA389",46200,archival irrigation buildup moisture level for residential,,residential,humidity,archival,high,hard,1,1,semantic_brief,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0463,hard,domain-07,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0464,test,"Santa+Clara,+CA363",46300,realtime stagnant air pocket humidity for residential,,residential,humidity,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0464,hard,domain-07,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0465,test,"Atlanta,+GA133",46400,recent indoor outdoor drift ambient humidity for residential,,residential,humidity,recent,high,hard,1,1,semantic_brief,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0465,hard,domain-07,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0466,test,"Santa+Clara,+CA388",46500,archival irrigation buildup humidity for school area,,school_area,humidity,archival,high,hard,2,2,semantic_brief,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0466,hard,domain-04;domain-07,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0467,test,Amsterdam119,46600,realtime comfort moisture moisture level for school area,,school_area,humidity,realtime,high,hard,1,1,semantic_brief,object_hard_v3,comfort_moisture,qt-q-rf_3967_exodus-object_hard_v3-0467,hard,domain-04,,0,0,comfort_moisture
q-rf_3967_exodus-object_hard_v3-0468,test,"Austin,+TX136",46700,recent indoor outdoor drift humidity for school area,,school_area,humidity,recent,high,hard,2,2,semantic_brief,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0468,hard,domain-04;domain-07,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0469,test,"Herndon,+VA208",46800,recent comfort moisture ambient humidity for stadium area,,stadium_area,humidity,recent,high,hard,1,1,semantic_brief,object_hard_v3,comfort_moisture,qt-q-rf_3967_exodus-object_hard_v3-0469,hard,domain-03,,0,0,comfort_moisture
q-rf_3967_exodus-object_hard_v3-0470,test,Frankfurt184,46900,recent morning dampness moisture level for transport hub,,transport_hub,humidity,recent,high,hard,2,2,semantic_brief,object_hard_v3,morning_dampness,qt-q-rf_3967_exodus-object_hard_v3-0470,hard,domain-02;domain-05,,0,0,morning_dampness
q-rf_3967_exodus-object_hard_v3-0471,test,"Santa+Clara,+CA389",47000,archival construction residual noise ambient noise for downtown,,downtown,noise_level,archival,high,hard,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0471,hard,domain-08,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0472,test,"Santa+Clara,+CA363",47100,realtime stadium dispersal noise noise level for downtown,,downtown,noise_level,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-object_hard_v3-0472,hard,domain-01,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-object_hard_v3-0473,test,"Atlanta,+GA133",47200,realtime construction residual noise sound level for industrial,,industrial,noise_level,realtime,high,hard,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0473,hard,domain-02,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0474,test,"Santa+Clara,+CA388",47300,recent construction residual noise noise level for industrial,,industrial,noise_level,recent,high,hard,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0474,hard,domain-01,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0475,test,Amsterdam119,47400,archival stadium dispersal noise noise level for residential,,residential,noise_level,archival,high,hard,1,1,semantic_brief,object_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-object_hard_v3-0475,hard,domain-07,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-object_hard_v3-0476,test,"Austin,+TX136",47500,recent school pickup disturbance ambient noise for school area,,school_area,noise_level,recent,high,hard,2,2,semantic_brief,object_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-object_hard_v3-0476,hard,domain-04;domain-07,,0,0,school_pickup_disturbance
q-rf_3967_exodus-object_hard_v3-0477,test,"Herndon,+VA208",47600,archival school pickup disturbance noise level for stadium area,,stadium_area,noise_level,archival,high,hard,1,1,semantic_brief,object_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-object_hard_v3-0477,hard,domain-03,,0,0,school_pickup_disturbance
q-rf_3967_exodus-object_hard_v3-0478,test,Frankfurt184,47700,realtime nightlife spike ambient noise for stadium area,,stadium_area,noise_level,realtime,high,hard,2,2,semantic_brief,object_hard_v3,nightlife_spike,qt-q-rf_3967_exodus-object_hard_v3-0478,hard,domain-03;domain-06,,0,0,nightlife_spike
q-rf_3967_exodus-object_hard_v3-0479,test,"Santa+Clara,+CA389",47800,recent freight corridor noise ambient noise for stadium area,,stadium_area,noise_level,recent,high,hard,1,1,semantic_brief,object_hard_v3,freight_corridor_noise,qt-q-rf_3967_exodus-object_hard_v3-0479,hard,domain-03,,0,0,freight_corridor_noise
q-rf_3967_exodus-object_hard_v3-0480,test,"Santa+Clara,+CA363",47900,recent nightlife spike ambient noise for transport hub,,transport_hub,noise_level,recent,high,hard,2,2,semantic_brief,object_hard_v3,nightlife_spike,qt-q-rf_3967_exodus-object_hard_v3-0480,hard,domain-02;domain-05,,0,0,nightlife_spike
q-rf_3967_exodus-object_hard_v3-0481,test,"Atlanta,+GA133",48000,need the most relevant parking availability readings for stadium guidance around downtown with archival freshness,,downtown,parking_availability,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0481,easy,domain-08,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0482,test,"Santa+Clara,+CA388",48100,need the most relevant parking availability readings for curbside short stay around downtown with realtime freshness,,downtown,parking_availability,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0482,easy,domain-08,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0483,test,Amsterdam119,48200,need the most relevant parking availability readings for resident night around downtown with realtime freshness,,downtown,parking_availability,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0483,easy,domain-01,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0484,test,"Austin,+TX136",48300,need the most relevant vacant parking readings for resident night around downtown with recent freshness,,downtown,parking_availability,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0484,easy,domain-08,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0485,test,"Herndon,+VA208",48400,need the most relevant vacant parking readings for resident night around industrial with archival freshness,,industrial,parking_availability,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0485,easy,domain-02,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0486,test,Frankfurt184,48500,need the most relevant vacant parking readings for stadium guidance around industrial with realtime freshness,,industrial,parking_availability,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0486,easy,domain-02,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0487,test,"Santa+Clara,+CA389",48600,need the most relevant vacant parking readings for curbside short stay around industrial with recent freshness,,industrial,parking_availability,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0487,easy,domain-02,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0488,test,"Santa+Clara,+CA363",48700,need the most relevant open parking spots readings for resident night around residential with archival freshness,,residential,parking_availability,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0488,easy,domain-07,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0489,test,"Atlanta,+GA133",48800,need the most relevant vacant parking readings for stadium guidance around residential with archival freshness,,residential,parking_availability,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0489,easy,domain-05,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0490,test,"Santa+Clara,+CA388",48900,need the most relevant parking availability readings for commuter transit hub around stadium area with archival freshness,,stadium_area,parking_availability,archival,high,easy,2,2,paraphrase_controlled,object_hard_v3,commuter_transit_hub,qt-q-rf_3967_exodus-object_hard_v3-0490,easy,domain-03;domain-06,,0,0,commuter_transit_hub
q-rf_3967_exodus-object_hard_v3-0491,test,Amsterdam119,49000,need the most relevant open parking spots readings for curbside short stay around stadium area with realtime freshness,,stadium_area,parking_availability,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0491,easy,domain-03,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0492,test,"Austin,+TX136",49100,need the most relevant parking availability readings for event overflow around stadium area with recent freshness,,stadium_area,parking_availability,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,event_overflow,qt-q-rf_3967_exodus-object_hard_v3-0492,easy,domain-03;domain-06,,0,0,event_overflow
q-rf_3967_exodus-object_hard_v3-0493,test,"Herndon,+VA208",49200,need the most relevant open parking spots readings for event overflow around transport hub with archival freshness,,transport_hub,parking_availability,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,event_overflow,qt-q-rf_3967_exodus-object_hard_v3-0493,easy,domain-02,,0,0,event_overflow
q-rf_3967_exodus-object_hard_v3-0494,test,Frankfurt184,49300,need the most relevant parking availability readings for stadium guidance around transport hub with realtime freshness,,transport_hub,parking_availability,realtime,high,easy,2,2,paraphrase_controlled,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0494,easy,domain-02;domain-05,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0495,test,"Santa+Clara,+CA389",49400,need the most relevant parking availability readings for curbside short stay around transport hub with recent freshness,,transport_hub,parking_availability,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0495,easy,domain-02,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0496,test,"Santa+Clara,+CA363",49500,need the most relevant rain intensity readings for venue queue rain around downtown with archival freshness,,downtown,rainfall,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0496,easy,domain-08,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0497,test,"Atlanta,+GA133",49600,need the most relevant rainfall readings for storm runoff around downtown with realtime freshness,,downtown,rainfall,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0497,easy,domain-01,,0,0,storm_runoff
q-rf_3967_exodus-object_hard_v3-0498,test,"Santa+Clara,+CA388",49700,need the most relevant rainfall readings for venue queue rain around industrial with realtime freshness,,industrial,rainfall,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0498,easy,domain-02,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0499,test,Amsterdam119,49800,need the most relevant rainfall readings for venue queue rain around industrial with recent freshness,,industrial,rainfall,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0499,easy,domain-01,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0500,test,"Austin,+TX136",49900,need the most relevant rainfall readings for storm runoff around residential with archival freshness,,residential,rainfall,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0500,easy,domain-07,,0,0,storm_runoff
q-rf_3967_exodus-object_hard_v3-0501,test,"Herndon,+VA208",50000,need the most relevant rain intensity readings for storm runoff around residential with recent freshness,,residential,rainfall,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0501,medium,domain-05,,0,0,storm_runoff
