query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-sanity_appendix_v3-0629,test,"Herndon,+VA208",62800,recent next bus in residential,,residential,bus_arrival,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_3967_exodus-sanity_appendix_v3-0629,easy,domain-01,,0,0,event_shuttle_queue
q-rf_3967_exodus-sanity_appendix_v3-0630,test,Frankfurt184,62900,archival bus waiting time in school area,,school_area,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_3967_exodus-sanity_appendix_v3-0630,easy,domain-05,,0,0,event_shuttle_queue
q-rf_3967_exodus-sanity_appendix_v3-0631,test,"Santa+Clara,+CA389",63000,realtime bus waiting time in school area,,school_area,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_3967_exodus-sanity_appendix_v3-0631,easy,domain-01,,0,0,hub_transfer_delay
q-rf_3967_exodus-sanity_appendix_v3-0632,test,"Santa+Clara,+CA363",63100,realtime bus waiting time in school area,,school_area,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_3967_exodus-sanity_appendix_v3-0632,easy,domain-05,,0,0,school_dismissal_bunching
q-rf_3967_exodus-sanity_appendix_v3-0633,test,"Atlanta,+GA133",63200,recent bus waiting time in school area,,school_area,bus_arrival,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,commuter_peak_headway,qt-q-rf_3967_exodus-sanity_appendix_v3-0633,easy,domain-05,,0,0,commuter_peak_headway
q-rf_3967_exodus-sanity_appendix_v3-0634,test,"Santa+Clara,+CA388",63300,archival next bus in stadium area,,stadium_area,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_3967_exodus-sanity_appendix_v3-0634,easy,domain-04,,0,0,hub_transfer_delay
q-rf_3967_exodus-sanity_appendix_v3-0635,test,Amsterdam119,63400,archival next bus in transport hub,,transport_hub,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-sanity_appendix_v3-0635,easy,domain-03,,0,0,corridor_incident_diversion
q-rf_3967_exodus-sanity_appendix_v3-0636,test,"Austin,+TX136",63500,archival bus arrival in transport hub,,transport_hub,bus_arrival,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,school_dismissal_bunching,qt-q-rf_3967_exodus-sanity_appendix_v3-0636,easy,domain-08,,0,0,school_dismissal_bunching
q-rf_3967_exodus-sanity_appendix_v3-0637,test,"Herndon,+VA208",63600,realtime bus arrival in transport hub,,transport_hub,bus_arrival,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,hub_transfer_delay,qt-q-rf_3967_exodus-sanity_appendix_v3-0637,easy,domain-03,,0,0,hub_transfer_delay
q-rf_3967_exodus-sanity_appendix_v3-0638,test,Frankfurt184,63700,recent next bus in transport hub,,transport_hub,bus_arrival,recent,low,easy,2,2,semantic_brief,sanity_appendix_v3,event_shuttle_queue,qt-q-rf_3967_exodus-sanity_appendix_v3-0638,easy,domain-03;domain-08,,0,0,event_shuttle_queue
q-rf_3967_exodus-sanity_appendix_v3-0639,test,"Santa+Clara,+CA389",63800,archival ambient humidity in downtown,,downtown,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,irrigation_buildup,qt-q-rf_3967_exodus-sanity_appendix_v3-0639,easy,domain-02,,0,0,irrigation_buildup
q-rf_3967_exodus-sanity_appendix_v3-0640,test,"Santa+Clara,+CA363",63900,realtime moisture level in downtown,,downtown,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,irrigation_buildup,qt-q-rf_3967_exodus-sanity_appendix_v3-0640,easy,domain-06,,0,0,irrigation_buildup
q-rf_3967_exodus-sanity_appendix_v3-0641,test,"Atlanta,+GA133",64000,recent ambient humidity in downtown,,downtown,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0641,easy,domain-02,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0642,test,"Santa+Clara,+CA388",64100,recent moisture level in downtown,,downtown,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-sanity_appendix_v3-0642,easy,domain-06,,0,0,stagnant_air_pocket
q-rf_3967_exodus-sanity_appendix_v3-0643,test,Amsterdam119,64200,archival humidity in industrial,,industrial,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0643,easy,domain-07,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0644,test,"Austin,+TX136",64300,archival moisture level in industrial,,industrial,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-sanity_appendix_v3-0644,easy,domain-03,,0,0,stagnant_air_pocket
q-rf_3967_exodus-sanity_appendix_v3-0645,test,"Herndon,+VA208",64400,realtime humidity in industrial,,industrial,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-sanity_appendix_v3-0645,easy,domain-07,,0,0,stagnant_air_pocket
q-rf_3967_exodus-sanity_appendix_v3-0646,test,Frankfurt184,64500,recent humidity in industrial,,industrial,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,irrigation_buildup,qt-q-rf_3967_exodus-sanity_appendix_v3-0646,easy,domain-03,,0,0,irrigation_buildup
q-rf_3967_exodus-sanity_appendix_v3-0647,test,"Santa+Clara,+CA389",64600,recent moisture level in industrial,,industrial,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,morning_dampness,qt-q-rf_3967_exodus-sanity_appendix_v3-0647,easy,domain-07,,0,0,morning_dampness
q-rf_3967_exodus-sanity_appendix_v3-0648,test,"Santa+Clara,+CA363",64700,archival humidity in residential,,residential,humidity,archival,low,easy,2,2,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0648,easy,domain-01;domain-06,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0649,test,"Atlanta,+GA133",64800,realtime moisture level in residential,,residential,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0649,easy,domain-05,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0650,test,"Santa+Clara,+CA388",64900,realtime humidity in residential,,residential,humidity,realtime,low,easy,2,2,semantic_brief,sanity_appendix_v3,irrigation_buildup,qt-q-rf_3967_exodus-sanity_appendix_v3-0650,easy,domain-01;domain-06,,0,0,irrigation_buildup
q-rf_3967_exodus-sanity_appendix_v3-0651,test,Amsterdam119,65000,recent humidity in residential,,residential,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0651,easy,domain-01,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0652,test,"Austin,+TX136",65100,recent moisture level in residential,,residential,humidity,recent,low,easy,2,2,semantic_brief,sanity_appendix_v3,irrigation_buildup,qt-q-rf_3967_exodus-sanity_appendix_v3-0652,easy,domain-05;domain-08,,0,0,irrigation_buildup
q-rf_3967_exodus-sanity_appendix_v3-0653,test,"Herndon,+VA208",65200,archival ambient humidity in school area,,school_area,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0653,easy,domain-05,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0654,test,Frankfurt184,65300,archival moisture level in school area,,school_area,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0654,easy,domain-01,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0655,test,"Santa+Clara,+CA389",65400,realtime ambient humidity in school area,,school_area,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0655,easy,domain-05,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0656,test,"Santa+Clara,+CA363",65500,realtime ambient humidity in school area,,school_area,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,morning_dampness,qt-q-rf_3967_exodus-sanity_appendix_v3-0656,easy,domain-01,,0,0,morning_dampness
q-rf_3967_exodus-sanity_appendix_v3-0657,test,"Atlanta,+GA133",65600,recent moisture level in school area,,school_area,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0657,easy,domain-01,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0658,test,"Santa+Clara,+CA388",65700,archival humidity in stadium area,,stadium_area,humidity,archival,low,easy,1,1,semantic_brief,sanity_appendix_v3,morning_dampness,qt-q-rf_3967_exodus-sanity_appendix_v3-0658,easy,domain-04,,0,0,morning_dampness
q-rf_3967_exodus-sanity_appendix_v3-0659,test,Amsterdam119,65800,realtime humidity in stadium area,,stadium_area,humidity,realtime,low,easy,1,1,semantic_brief,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0659,easy,domain-04,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0660,test,"Austin,+TX136",65900,recent moisture level in stadium area,,stadium_area,humidity,recent,low,easy,1,1,semantic_brief,sanity_appendix_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-sanity_appendix_v3-0660,easy,domain-04,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-sanity_appendix_v3-0661,test,"Herndon,+VA208",66000,need moisture level for transport hub with archival freshness,,transport_hub,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,morning_dampness,qt-q-rf_3967_exodus-sanity_appendix_v3-0661,easy,domain-04,,0,0,morning_dampness
q-rf_3967_exodus-sanity_appendix_v3-0662,test,Frankfurt184,66100,need moisture level for transport hub with archival freshness,,transport_hub,humidity,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-sanity_appendix_v3-0662,easy,domain-03,,0,0,stagnant_air_pocket
q-rf_3967_exodus-sanity_appendix_v3-0663,test,"Santa+Clara,+CA389",66200,need ambient humidity for transport hub with realtime freshness,,transport_hub,humidity,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0663,easy,domain-04,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0664,test,"Santa+Clara,+CA363",66300,need ambient humidity for transport hub with realtime freshness,,transport_hub,humidity,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,morning_dampness,qt-q-rf_3967_exodus-sanity_appendix_v3-0664,easy,domain-03;domain-08,,0,0,morning_dampness
q-rf_3967_exodus-sanity_appendix_v3-0665,test,"Atlanta,+GA133",66400,need humidity for transport hub with recent freshness,,transport_hub,humidity,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,comfort_moisture,qt-q-rf_3967_exodus-sanity_appendix_v3-0665,easy,domain-08,,0,0,comfort_moisture
q-rf_3967_exodus-sanity_appendix_v3-0666,test,"Santa+Clara,+CA388",66500,need ambient humidity for transport hub with recent freshness,,transport_hub,humidity,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-sanity_appendix_v3-0666,easy,domain-04,,0,0,stagnant_air_pocket
q-rf_3967_exodus-sanity_appendix_v3-0667,test,Amsterdam119,66600,need noise level for downtown with archival freshness,,downtown,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0667,easy,domain-06,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0668,test,"Austin,+TX136",66700,need noise level for downtown with archival freshness,,downtown,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0668,easy,domain-02,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-sanity_appendix_v3-0669,test,"Herndon,+VA208",66800,need sound level for downtown with realtime freshness,,downtown,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0669,easy,domain-06,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-sanity_appendix_v3-0670,test,Frankfurt184,66900,need sound level for downtown with recent freshness,,downtown,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0670,easy,domain-06,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0671,test,"Santa+Clara,+CA389",67000,need noise level for downtown with recent freshness,,downtown,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-sanity_appendix_v3-0671,easy,domain-02,,0,0,school_pickup_disturbance
q-rf_3967_exodus-sanity_appendix_v3-0672,test,"Santa+Clara,+CA363",67100,need sound level for industrial with archival freshness,,industrial,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0672,easy,domain-03,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0673,test,"Atlanta,+GA133",67200,need ambient noise for industrial with realtime freshness,,industrial,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0673,easy,domain-07,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0674,test,"Santa+Clara,+CA388",67300,need sound level for industrial with realtime freshness,,industrial,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0674,easy,domain-03,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0675,test,Amsterdam119,67400,need sound level for industrial with recent freshness,,industrial,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0675,easy,domain-07,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0676,test,"Austin,+TX136",67500,need sound level for industrial with recent freshness,,industrial,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0676,easy,domain-03,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-sanity_appendix_v3-0677,test,"Herndon,+VA208",67600,need noise level for residential with archival freshness,,residential,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-sanity_appendix_v3-0677,easy,domain-01,,0,0,school_pickup_disturbance
q-rf_3967_exodus-sanity_appendix_v3-0678,test,Frankfurt184,67700,need ambient noise for residential with realtime freshness,,residential,noise_level,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-sanity_appendix_v3-0678,easy,domain-05;domain-08,,0,0,school_pickup_disturbance
q-rf_3967_exodus-sanity_appendix_v3-0679,test,"Santa+Clara,+CA389",67800,need ambient noise for residential with realtime freshness,,residential,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0679,easy,domain-06,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-sanity_appendix_v3-0680,test,"Santa+Clara,+CA363",67900,need noise level for residential with recent freshness,,residential,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0680,easy,domain-06,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0681,test,"Atlanta,+GA133",68000,need ambient noise for residential with recent freshness,,residential,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0681,easy,domain-01,,0,0,freight_corridor_noise
q-rf_3967_exodus-sanity_appendix_v3-0682,test,"Santa+Clara,+CA388",68100,need ambient noise for residential with recent freshness,,residential,noise_level,recent,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0682,easy,domain-05;domain-08,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-sanity_appendix_v3-0683,test,Amsterdam119,68200,need noise level for school area with archival freshness,,school_area,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0683,easy,domain-05,,0,0,freight_corridor_noise
q-rf_3967_exodus-sanity_appendix_v3-0684,test,"Austin,+TX136",68300,need sound level for school area with realtime freshness,,school_area,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0684,easy,domain-01,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0685,test,"Herndon,+VA208",68400,need ambient noise for school area with realtime freshness,,school_area,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-sanity_appendix_v3-0685,easy,domain-05,,0,0,school_pickup_disturbance
q-rf_3967_exodus-sanity_appendix_v3-0686,test,Frankfurt184,68500,need ambient noise for school area with recent freshness,,school_area,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0686,easy,domain-01,,0,0,freight_corridor_noise
q-rf_3967_exodus-sanity_appendix_v3-0687,test,"Santa+Clara,+CA389",68600,need sound level for stadium area with archival freshness,,stadium_area,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0687,easy,domain-04,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0688,test,"Santa+Clara,+CA363",68700,need sound level for stadium area with realtime freshness,,stadium_area,noise_level,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0688,easy,domain-04,,0,0,freight_corridor_noise
q-rf_3967_exodus-sanity_appendix_v3-0689,test,"Atlanta,+GA133",68800,need noise level for stadium area with recent freshness,,stadium_area,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-sanity_appendix_v3-0689,easy,domain-04,,0,0,school_pickup_disturbance
q-rf_3967_exodus-sanity_appendix_v3-0690,test,"Santa+Clara,+CA388",68900,need noise level for transport hub with archival freshness,,transport_hub,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0690,easy,domain-03,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0691,test,Amsterdam119,69000,need ambient noise for transport hub with archival freshness,,transport_hub,noise_level,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0691,easy,domain-04,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0692,test,"Austin,+TX136",69100,need sound level for transport hub with realtime freshness,,transport_hub,noise_level,realtime,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,nightlife_spike,qt-q-rf_3967_exodus-sanity_appendix_v3-0692,easy,domain-03;domain-08,,0,0,nightlife_spike
q-rf_3967_exodus-sanity_appendix_v3-0693,test,"Herndon,+VA208",69200,need sound level for transport hub with recent freshness,,transport_hub,noise_level,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,construction_residual_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0693,easy,domain-04,,0,0,construction_residual_noise
q-rf_3967_exodus-sanity_appendix_v3-0694,test,Frankfurt184,69300,need sound level for transport hub with recent freshness,,transport_hub,noise_level,recent,low,easy,2,2,paraphrase_controlled,sanity_appendix_v3,freight_corridor_noise,qt-q-rf_3967_exodus-sanity_appendix_v3-0694,easy,domain-03;domain-08,,0,0,freight_corridor_noise
q-rf_3967_exodus-sanity_appendix_v3-0695,test,"Santa+Clara,+CA389",69400,need open parking spots for downtown with archival freshness,,downtown,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0695,easy,domain-02,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0696,test,"Santa+Clara,+CA363",69500,need parking availability for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0696,easy,domain-06,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0697,test,"Atlanta,+GA133",69600,need parking availability for downtown with realtime freshness,,downtown,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_3967_exodus-sanity_appendix_v3-0697,easy,domain-02,,0,0,stadium_guidance
q-rf_3967_exodus-sanity_appendix_v3-0698,test,"Santa+Clara,+CA388",69700,need vacant parking for downtown with recent freshness,,downtown,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_3967_exodus-sanity_appendix_v3-0698,easy,domain-02,,0,0,commuter_transit_hub
q-rf_3967_exodus-sanity_appendix_v3-0699,test,Amsterdam119,69800,need open parking spots for downtown with recent freshness,,downtown,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_3967_exodus-sanity_appendix_v3-0699,easy,domain-06,,0,0,stadium_guidance
q-rf_3967_exodus-sanity_appendix_v3-0700,test,"Austin,+TX136",69900,need vacant parking for industrial with archival freshness,,industrial,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_3967_exodus-sanity_appendix_v3-0700,easy,domain-03,,0,0,stadium_guidance
q-rf_3967_exodus-sanity_appendix_v3-0701,test,"Herndon,+VA208",70000,need parking availability for industrial with realtime freshness,,industrial,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_3967_exodus-sanity_appendix_v3-0701,easy,domain-07,,0,0,stadium_guidance
q-rf_3967_exodus-sanity_appendix_v3-0702,test,Frankfurt184,70100,need vacant parking for industrial with recent freshness,,industrial,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0702,easy,domain-03,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0703,test,"Santa+Clara,+CA389",70200,need vacant parking for residential with archival freshness,,residential,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_3967_exodus-sanity_appendix_v3-0703,easy,domain-01,,0,0,commuter_transit_hub
q-rf_3967_exodus-sanity_appendix_v3-0704,test,"Santa+Clara,+CA363",70300,need vacant parking for residential with archival freshness,,residential,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,stadium_guidance,qt-q-rf_3967_exodus-sanity_appendix_v3-0704,easy,domain-08,,0,0,stadium_guidance
q-rf_3967_exodus-sanity_appendix_v3-0705,test,"Atlanta,+GA133",70400,need parking availability for residential with realtime freshness,,residential,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_3967_exodus-sanity_appendix_v3-0705,easy,domain-05,,0,0,commuter_transit_hub
q-rf_3967_exodus-sanity_appendix_v3-0706,test,"Santa+Clara,+CA388",70500,need vacant parking for residential with realtime freshness,,residential,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0706,easy,domain-06,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0707,test,Amsterdam119,70600,need open parking spots for residential with recent freshness,,residential,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_3967_exodus-sanity_appendix_v3-0707,easy,domain-01,,0,0,event_overflow
q-rf_3967_exodus-sanity_appendix_v3-0708,test,"Austin,+TX136",70700,need vacant parking for residential with recent freshness,,residential,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0708,easy,domain-08,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0709,test,"Herndon,+VA208",70800,need parking availability for school area with archival freshness,,school_area,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_3967_exodus-sanity_appendix_v3-0709,easy,domain-05,,0,0,event_overflow
q-rf_3967_exodus-sanity_appendix_v3-0710,test,Frankfurt184,70900,need parking availability for school area with realtime freshness,,school_area,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,commuter_transit_hub,qt-q-rf_3967_exodus-sanity_appendix_v3-0710,easy,domain-05,,0,0,commuter_transit_hub
q-rf_3967_exodus-sanity_appendix_v3-0711,test,"Santa+Clara,+CA389",71000,need open parking spots for school area with realtime freshness,,school_area,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,curbside_short_stay,qt-q-rf_3967_exodus-sanity_appendix_v3-0711,easy,domain-01,,0,0,curbside_short_stay
q-rf_3967_exodus-sanity_appendix_v3-0712,test,"Santa+Clara,+CA363",71100,need open parking spots for school area with recent freshness,,school_area,parking_availability,recent,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,resident_night,qt-q-rf_3967_exodus-sanity_appendix_v3-0712,easy,domain-05,,0,0,resident_night
q-rf_3967_exodus-sanity_appendix_v3-0713,test,"Atlanta,+GA133",71200,need vacant parking for stadium area with archival freshness,,stadium_area,parking_availability,archival,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,curbside_short_stay,qt-q-rf_3967_exodus-sanity_appendix_v3-0713,easy,domain-04,,0,0,curbside_short_stay
q-rf_3967_exodus-sanity_appendix_v3-0714,test,"Santa+Clara,+CA388",71300,need parking availability for stadium area with realtime freshness,,stadium_area,parking_availability,realtime,low,easy,1,1,paraphrase_controlled,sanity_appendix_v3,event_overflow,qt-q-rf_3967_exodus-sanity_appendix_v3-0714,easy,domain-04,,0,0,event_overflow
